"","dates","ret_5_yr_daily","ret_10_yr_daily","bps_credit_aaa","bps_credit_baa","spread_aaa.minus.baa","Close","Adj","PX_LAST","snp_ret","clusters_fcm"
"1637",1996-07-02,6.555,6.794,7.56,8.26,0.7,673.61,1247.7488,14.19,-0.00316343621538073,2
"1638",1996-07-03,6.525,6.772,7.57,8.27,0.7,672.4,1245.524,14.21,-0.00178305120389632,2
"1639",1996-07-05,6.816,7.015,7.79,8.49,0.7,657.44,1217.8465,16.09,-0.0222215710014418,2
"1640",1996-07-08,6.816,7.051,7.8,8.49,0.69,652.54,1209.1307,16.42,-0.00715673116439565,2
"1641",1996-07-09,6.756,6.989,7.77,8.46,0.69,654.75,1213.3394,15.49,0.00348076514805234,2
"1642",1996-07-10,6.677,6.914,7.74,8.44,0.7,656.06,1215.8244,15.51,0.00204806668274343,2
"1643",1996-07-11,6.655,6.882,7.68,8.38,0.7,645.67,1196.6873,17.81,-0.0157400196936333,2
"1644",1996-07-12,6.654,6.856,7.65,8.34,0.69,646.19,1197.651,17.09,0.000805306448894391,2
"1645",1996-07-15,6.666,6.888,7.69,8.38,0.69,629.8,1167.2757,20.11,-0.0253623968919161,2
"1646",1996-07-16,6.602,6.845,7.63,8.34,0.71,628.37,1164.6254,20.1,-0.00227050044818034,2
"1647",1996-07-17,6.609,6.84,7.63,8.34,0.71,634.07,1175.2994,19.22,0.00916517877765692,2
"1648",1996-07-18,6.504,6.732,7.53,8.26,0.73,643.56,1192.9969,17.93,0.0150578652554404,2
"1649",1996-07-19,6.568,6.794,7.57,8.29,0.72,638.73,1184.0461,17.26,-0.00750278563171461,2
"1650",1996-07-22,6.616,6.836,7.62,8.34,0.72,633.77,1174.8515,20.41,-0.0077654071070375,2
"1651",1996-07-23,6.586,6.805,7.58,8.3,0.72,626.87,1162.0776,21.55,-0.0108727783894389,2
"1652",1996-07-24,6.646,6.872,7.65,8.37,0.72,626.65,1161.6971,21.44,-0.000327430801523051,2
"1653",1996-07-25,6.614,6.846,7.64,8.36,0.72,631.17,1170.0813,19.39,0.0072171997330457,2
"1654",1996-07-26,6.625,6.85,7.62,8.34,0.72,635.9,1178.8499,17.45,0.00749400917696905,2
"1655",1996-07-29,6.704,6.935,7.69,8.4,0.71,630.91,1169.7065,20.09,-0.00775620373721873,2
"1656",1996-07-30,6.648,6.876,7.66,8.38,0.72,635.26,1177.8253,20.53,0.00694088645314014,2
"1657",1996-07-31,6.566,6.794,7.58,8.3,0.72,639.95,1186.8443,19.46,0.00765733254328974,2
"1658",1996-08-01,6.41,6.639,7.46,8.19,0.73,650.02,1205.7608,18.76,0.0159384849385889,2
"1659",1996-08-02,6.266,6.509,7.34,8.08,0.74,662.49,1228.9638,16.19,0.019243451935077,2
"1660",1996-08-05,6.292,6.538,7.36,8.08,0.72,660.23,1224.8757,17.36,-0.00332646087704124,2
"1661",1996-08-06,6.292,6.536,7.35,8.08,0.73,662.38,1228.8977,16.93,0.0032835984908509,2
"1662",1996-08-07,6.299,6.547,7.36,8.09,0.73,664.16,1232.3776,16.24,0.00283172472370975,2
"1663",1996-08-08,6.284,6.549,7.38,8.11,0.73,662.59,1229.497,16.04,-0.00233743294263054,2
"1664",1996-08-09,6.224,6.481,7.31,8.04,0.73,662.1,1228.8945,15.77,-0.000490037795944165,2
"1665",1996-08-12,6.221,6.476,7.31,8.05,0.74,665.77,1235.7688,15.57,0.00559388946732201,2
"1666",1996-08-13,6.334,6.584,7.36,8.09,0.73,660.2,1225.7627,16.41,-0.00809706475839175,2
"1667",1996-08-14,6.323,6.574,7.41,8.14,0.73,662.05,1229.3841,15.96,0.00295440544895027,2
"1668",1996-08-15,6.352,6.599,7.45,8.15,0.7,662.28,1229.8863,15.46,0.000408497230442384,2
"1669",1996-08-16,6.3,6.554,7.41,8.11,0.7,665.21,1235.4722,14.81,0.00454180195356273,2
"1670",1996-08-19,6.326,6.577,7.42,8.13,0.71,666.58,1238.0531,15.27,0.00208899884594745,2
"1671",1996-08-20,6.322,6.571,7.43,8.14,0.71,665.69,1236.5159,14.73,-0.0012416268736777,2
"1672",1996-08-21,6.363,6.611,7.48,8.18,0.7,665.07,1235.5209,14.52,-0.000804680311834339,2
"1673",1996-08-22,6.373,6.62,7.49,8.19,0.7,670.68,1245.9765,13.71,0.00846250354809862,2
"1674",1996-08-23,6.507,6.751,7.57,8.26,0.69,667.03,1239.2411,14.18,-0.00540571993131494,2
"1675",1996-08-26,6.563,6.798,7.63,8.32,0.69,663.88,1233.3926,15.38,-0.00471942061960345,2
"1676",1996-08-27,6.541,6.774,7.62,8.31,0.69,666.4,1238.0841,15.11,0.00380373613397724,2
"1677",1996-08-28,6.552,6.781,7.63,8.32,0.69,664.81,1235.456,15.1,-0.00212271525011922,2
"1678",1996-08-29,6.62,6.848,7.67,8.36,0.69,657.4,1221.8986,16.22,-0.0109736000310816,2
"1679",1996-08-30,6.725,6.943,7.76,8.44,0.68,651.99,1211.8835,17.01,-0.00819634296986679,2
"1680",1996-09-03,6.683,6.883,7.72,8.4,0.68,654.72,1216.9622,18.47,0.00419074935833356,2
"1681",1996-09-04,6.732,6.927,7.76,8.44,0.68,655.61,1219.1053,18.64,0.00176102429475624,2
"1682",1996-09-05,6.777,6.985,7.78,8.46,0.68,649.44,1207.7381,20.51,-0.00932421506165211,2
"1683",1996-09-06,6.699,6.923,7.73,8.42,0.69,655.68,1219.4382,17.1,0.00968761356456339,2
"1684",1996-09-09,6.65,6.879,7.72,8.41,0.69,663.76,1234.4866,16.36,0.0123404367683413,2
"1685",1996-09-10,6.683,6.923,7.76,8.45,0.69,663.81,1234.7356,16.25,0.000201703282968016,2
"1686",1996-09-11,6.687,6.92,7.76,8.45,0.69,667.28,1241.423,16.06,0.0054160583043042,2
"1687",1996-09-12,6.635,6.874,7.71,8.4,0.69,671.15,1249.0269,15.97,0.00612514831769676,2
"1688",1996-09-13,6.473,6.723,7.59,8.28,0.69,680.54,1266.5042,15.2,0.0139927330628348,2
"1689",1996-09-16,6.488,6.725,7.58,8.27,0.69,683.98,1273.2591,15.43,0.00533349988101098,2
"1690",1996-09-17,6.612,6.826,7.62,8.32,0.7,682.94,1271.3231,15.74,-0.00152050749136599,2
"1691",1996-09-18,6.605,6.819,7.64,8.34,0.7,681.47,1268.6389,15.86,-0.00211134368596004,2
"1692",1996-09-19,6.631,6.847,7.67,8.36,0.69,683,1271.561,16.03,0.00230333469988978,2
"1693",1996-09-20,6.616,6.839,7.65,8.34,0.69,687.03,1279.0672,15.65,0.00590313795405807,2
"1694",1996-09-23,6.597,6.819,7.65,8.34,0.69,686.48,1278.0769,16.46,-0.000774236099557501,2
"1695",1996-09-24,6.507,6.751,7.62,8.32,0.7,685.61,1276.4572,16.45,-0.00126729463618345,2
"1696",1996-09-25,6.443,6.688,7.58,8.27,0.69,685.83,1276.9105,16.22,0.000355123540374013,2
"1697",1996-09-26,6.42,6.662,7.51,8.2,0.69,685.86,1277.3698,16.11,0.000359696313876333,2
"1698",1996-09-27,6.435,6.677,7.53,8.21,0.68,686.19,1278.0123,16.1,0.000502986684044162,2
"1699",1996-09-30,6.457,6.703,7.54,8.22,0.68,687.31,1280.0983,16.95,0.00163222216249406,2
"1700",1996-10-01,6.383,6.638,7.49,8.17,0.68,689.08,1283.3995,17.05,0.002578864451269,2
"1701",1996-10-02,6.334,6.594,7.46,8.14,0.68,694.01,1292.793,16.78,0.00731923302136233,2
"1702",1996-10-03,6.338,6.592,7.46,8.14,0.68,692.78,1290.5148,16.77,-0.00176223107643681,2
"1703",1996-10-04,6.209,6.478,7.36,8.03,0.67,701.46,1306.7183,14.8,0.0125558420562089,2
"1704",1996-10-07,6.253,6.523,7.39,8.07,0.68,703.34,1310.2777,15.11,0.00272392297559474,2
"1705",1996-10-08,6.282,6.544,7.39,8.07,0.68,700.64,1305.5489,15.58,-0.00360900593820691,2
"1706",1996-10-09,6.304,6.547,7.44,8.12,0.68,696.74,1298.4796,16.09,-0.00541481058273659,2
"1707",1996-10-10,6.36,6.608,7.49,8.16,0.67,694.61,1294.6228,16.26,-0.00297024304424944,2
"1708",1996-10-11,6.278,6.554,7.42,8.1,0.68,700.66,1305.8988,15.07,0.00870987286798891,2
"1709",1996-10-15,6.285,6.549,7.43,8.11,0.68,702.57,1309.4704,15.83,0.00273497456311315,2
"1710",1996-10-16,6.289,6.556,7.44,8.12,0.68,704.41,1313.0062,15.6,0.00270017558243402,2
"1711",1996-10-17,6.237,6.498,7.39,8.07,0.68,706.99,1317.9109,15.41,0.00373547360248569,2
"1712",1996-10-18,6.251,6.504,7.35,8.02,0.67,710.82,1325.07,15.08,0.00543215781886306,2
"1713",1996-10-21,6.259,6.517,7.36,8.04,0.68,709.85,1323.2646,15.98,-0.00136249405691772,2
"1714",1996-10-22,6.314,6.569,7.39,8.06,0.67,706.57,1317.1502,16.4,-0.00462069339722375,2
"1715",1996-10-23,6.281,6.547,7.41,8.08,0.67,707.27,1318.5041,16.45,0.00102790099413117,2
"1716",1996-10-24,6.298,6.573,7.42,8.1,0.68,702.29,1309.2253,16.89,-0.00703736909123001,2
"1717",1996-10-25,6.258,6.536,7.39,8.06,0.67,700.92,1306.6713,17.29,-0.00195077195651511,2
"1718",1996-10-28,6.284,6.556,7.4,8.07,0.67,697.26,1299.8483,18.34,-0.00522166515787089,2
"1719",1996-10-29,6.103,6.384,7.28,7.95,0.67,701.5,1307.855,18.28,0.00615971879180048,2
"1720",1996-10-30,6.136,6.411,7.25,7.93,0.68,700.9,1307.0532,18.48,-0.000613064903983972,2
"1721",1996-10-31,6.067,6.339,7.23,7.91,0.68,705.27,1315.3289,18.11,0.00633157089550748,2
"1722",1996-11-01,6.11,6.377,7.26,7.94,0.68,703.77,1312.6997,17.89,-0.00199889168404958,2
"1723",1996-11-04,6.081,6.343,7.24,7.92,0.68,706.73,1318.343,18.04,0.00429900303930913,2
"1724",1996-11-05,6.018,6.268,7.19,7.87,0.68,714.14,1332.1669,17.65,0.01048581438973,2
"1725",1996-11-06,6.048,6.29,7.2,7.86,0.66,724.59,1351.9281,16.97,0.0148338770464873,2
"1726",1996-11-07,6,6.22,7.14,7.81,0.67,727.65,1357.9114,17.21,0.00442575311512489,2
"1727",1996-11-08,6.025,6.249,7.15,7.82,0.67,730.82,1363.9481,15.78,0.00444557722985469,2
"1728",1996-11-12,5.977,6.186,7.08,7.75,0.67,729.56,1361.7575,15.36,-0.00160607284104148,2
"1729",1996-11-13,5.984,6.196,7.09,7.77,0.68,731.13,1365.0403,14.89,0.0024107082208102,2
"1730",1996-11-14,5.925,6.146,7.05,7.73,0.68,735.88,1374.0347,13.79,0.00658910949369044,2
"1731",1996-11-15,5.958,6.183,7.08,7.76,0.68,737.62,1377.3782,14.36,0.00243334466007312,2
"1732",1996-11-18,5.965,6.196,7.1,7.78,0.68,737.02,1376.3659,15.12,-0.000734947017456858,2
"1733",1996-11-19,5.939,6.158,7.05,7.75,0.7,742.16,1385.9873,15.23,0.00699043764452461,2
"1734",1996-11-20,5.913,6.133,7.02,7.72,0.7,743.95,1389.5831,15.94,0.00259439606697699,2
"1735",1996-11-21,5.927,6.13,7.01,7.71,0.7,742.75,1387.372,15.77,-0.00159119666898654,2
"1736",1996-11-22,5.93,6.139,7.08,7.77,0.69,748.73,1398.5658,14.92,0.00806834792687182,2
"1737",1996-11-25,5.923,6.128,7.06,7.75,0.69,757.03,1414.1342,15.91,0.0111316893348886,2
"1738",1996-11-26,5.919,6.134,7.08,7.77,0.69,755.96,1412.4581,16.97,-0.00118524818931605,2
"1739",1996-11-27,5.908,6.121,7.08,7.77,0.69,755,1410.9122,16.96,-0.00109447494407096,2
"1740",1996-11-29,5.832,6.044,7.01,7.71,0.7,757.02,1414.7427,17.14,0.00271491025451479,2
"1741",1996-12-02,5.839,6.056,7.04,7.73,0.69,756.56,1413.9091,17.93,-0.00058922375072155,2
"1742",1996-12-03,5.842,6.056,7.03,7.73,0.7,748.28,1398.4585,18.68,-0.0109275766030505,2
"1743",1996-12-04,5.883,6.102,7.07,7.77,0.7,745.1,1392.8837,17.93,-0.0039863892993606,2
"1744",1996-12-05,5.989,6.228,7.16,7.85,0.69,744.38,1391.7003,18.14,-0.000849604313698351,2
"1745",1996-12-06,5.993,6.243,7.19,7.88,0.69,739.6,1382.869,18.82,-0.00634569095084628,2
"1746",1996-12-09,5.952,6.184,7.14,7.83,0.69,749.81,1401.9785,17.75,0.0138187348186994,2
"1747",1996-12-10,5.989,6.222,7.15,7.84,0.69,747.54,1397.7432,17.88,-0.00302094504302317,2
"1748",1996-12-11,6.141,6.386,7.26,7.94,0.68,740.73,1385.2076,19.68,-0.00896845715293047,2
"1749",1996-12-12,6.115,6.377,7.28,7.96,0.68,729.33,1364.2861,20.45,-0.0151035122822023,2
"1750",1996-12-13,6.052,6.313,7.23,7.91,0.68,728.64,1363.0101,21.09,-0.000935287693688345,2
"1751",1996-12-16,6.112,6.367,7.28,7.97,0.69,720.98,1348.7294,21.99,-0.0104773251496816,2
"1752",1996-12-17,6.168,6.412,7.32,8,0.68,726.04,1358.1951,20.77,0.00701823508852107,2
"1753",1996-12-18,6.216,6.464,7.33,8.02,0.69,731.54,1368.5399,19.42,0.00761657879637475,2
"1754",1996-12-19,6.101,6.328,7.26,7.95,0.69,745.76,1395.1947,18.77,0.0194768161308267,2
"1755",1996-12-20,6.14,6.36,7.23,7.92,0.69,748.87,1401.0471,18.85,0.00419468336569798,2
"1756",1996-12-23,6.125,6.338,7.23,7.92,0.69,746.92,1397.4,19.5,-0.00260312447739973,2
"1757",1996-12-24,6.133,6.34,7.22,7.91,0.69,751.03,1405.1456,18.68,0.00554286532131098,2
"1758",1996-12-26,6.133,6.338,7.23,7.92,0.69,755.82,1414.1075,18.59,0.00637791556974595,2
"1759",1996-12-27,6.085,6.291,7.18,7.87,0.69,756.79,1416.5187,19.13,0.00170510374918456,2
"1760",1996-12-30,6.089,6.3,7.18,7.86,0.68,753.85,1411.042,19.51,-0.00386630970703046,2
"1761",1996-12-31,6.21,6.418,7.27,7.97,0.7,740.74,1386.6825,20.92,-0.0172634832981584,2
"1762",1997-01-02,6.28,6.514,7.36,8.06,0.7,737.01,1379.7768,21.14,-0.00498001525222955,2
"1763",1997-01-03,6.265,6.498,7.35,8.05,0.7,748.03,1400.4421,19.13,0.0149772774843003,2
"1764",1997-01-06,6.288,6.531,7.37,8.07,0.7,747.65,1399.7528,19.89,-0.000492201712587763,2
"1765",1997-01-07,6.292,6.544,7.44,8.12,0.68,753.23,1410.2884,19.35,0.00752675758176725,2
"1766",1997-01-08,6.34,6.591,7.45,8.13,0.68,748.41,1401.6406,20.24,-0.00613193726900112,2
"1767",1997-01-09,6.258,6.503,7.39,8.06,0.67,754.85,1413.7335,20.91,0.00862767531134593,2
"1768",1997-01-10,6.378,6.608,7.46,8.15,0.69,759.5,1422.4424,19.63,0.00616021336411697,2
"1769",1997-01-13,6.385,6.613,7.43,8.11,0.68,759.51,1422.5387,19.84,6.77004566231685e-05,2
"1770",1997-01-14,6.288,6.514,7.35,8.04,0.69,768.86,1440.0576,19.27,0.0123152361338219,2
"1771",1997-01-15,6.292,6.518,7.35,8.04,0.69,767.2,1436.9696,19.4,-0.00214435867009777,2
"1772",1997-01-16,6.322,6.553,7.41,8.09,0.68,769.75,1441.7919,19.61,0.00335588171106754,2
"1773",1997-01-17,6.307,6.542,7.39,8.08,0.69,776.17,1453.88,18.63,0.00838408094815914,2
"1774",1997-01-20,6.311,6.547,7.39,8.08,0.69,776.7,1454.8727,18.6,0.000682793628084702,2
"1775",1997-01-21,6.284,6.509,7.35,8.08,0.73,782.72,1466.1519,17.81,0.00775270578656138,2
"1776",1997-01-22,6.322,6.556,7.38,8.08,0.7,786.23,1472.8359,17.09,0.00455887278801055,2
"1777",1997-01-23,6.363,6.589,7.42,8.09,0.67,777.56,1456.6165,18.47,-0.0110123605759474,2
"1778",1997-01-24,6.387,6.622,7.5,8.15,0.65,770.52,1443.4284,19.33,-0.00905392737209834,2
"1779",1997-01-27,6.439,6.671,7.53,8.18,0.65,765.02,1433.1251,20.16,-0.00713807487783948,2
"1780",1997-01-28,6.387,6.635,7.5,8.15,0.65,765.02,1433.2377,20.74,7.85695540465584e-05,2
"1781",1997-01-29,6.372,6.618,7.51,8.14,0.63,772.5,1447.4638,20.23,0.00992584830834417,2
"1782",1997-01-30,6.332,6.587,7.48,8.12,0.64,784.17,1469.4981,19.47,0.0152226950338931,2
"1783",1997-02-03,6.195,6.448,7.34,7.98,0.64,786.73,1474.4378,19.58,0.00336148784404682,2
"1784",1997-02-04,6.176,6.424,7.32,7.96,0.64,789.26,1479.2913,19.43,0.0032917631384655,2
"1785",1997-02-05,6.217,6.466,7.33,7.98,0.65,778.28,1458.9598,21.06,-0.013744081371938,2
"1786",1997-02-06,6.22,6.466,7.36,8,0.64,780.15,1462.9245,20.16,0.00271748405953337,2
"1787",1997-02-07,6.146,6.398,7.34,7.97,0.63,789.56,1480.5882,18.9,0.0120742389644851,2
"1788",1997-02-10,6.15,6.396,7.34,7.97,0.63,785.43,1472.902,20.65,-0.00519131518135824,2
"1789",1997-02-11,6.161,6.406,7.28,7.91,0.63,789.59,1480.7076,19.97,0.00529947002584008,2
"1790",1997-02-12,6.168,6.413,7.29,7.92,0.63,802.77,1505.8253,19.48,0.0169633086235257,2
"1791",1997-02-13,6.098,6.308,7.22,7.86,0.64,811.82,1522.9717,19.23,0.0113867126551799,2
"1792",1997-02-14,6.057,6.265,7.17,7.81,0.64,808.48,1516.7547,19.18,-0.00408215070575514,2
"1793",1997-02-18,6.068,6.273,7.18,7.82,0.64,816.29,1531.7107,19.7,0.00986052655712893,2
"1794",1997-02-19,6.108,6.314,7.21,7.85,0.64,812.49,1524.7405,20.61,-0.00455059822980931,2
"1795",1997-02-20,6.175,6.387,7.25,7.89,0.64,802.8,1506.6323,21.41,-0.0118762504176941,2
"1796",1997-02-21,6.16,6.368,7.27,7.91,0.64,801.77,1504.7277,20.55,-0.0012641438790341,2
"1797",1997-02-24,6.174,6.385,7.29,7.93,0.64,810.28,1520.7077,19.84,0.0106198616533742,2
"1798",1997-02-25,6.182,6.391,7.3,7.94,0.64,812.1,1524.1357,19.98,0.00225421361383263,2
"1799",1997-02-26,6.346,6.532,7.43,8.06,0.63,805.68,1512.3589,20.74,-0.00772687103910767,2
"1800",1997-02-27,6.376,6.554,7.45,8.08,0.63,795.07,1492.7192,21.08,-0.0129861370869044,2
"1801",1997-02-28,6.387,6.552,7.43,8.05,0.62,790.82,1484.7764,21.1,-0.00532102755829766,2
"1802",1997-03-03,6.395,6.568,7.46,8.09,0.63,795.31,1493.2231,20.89,0.00568887005477725,2
"1803",1997-03-04,6.436,6.601,7.48,8.1,0.62,790.95,1485.2533,20.62,-0.00533731362714644,2
"1804",1997-03-05,6.395,6.568,7.46,8.09,0.63,801.99,1506.4809,19.49,0.014292242272749,2
"1805",1997-03-06,6.451,6.625,7.5,8.13,0.63,798.56,1500.2245,20.48,-0.0041529899250631,2
"1806",1997-03-07,6.369,6.539,7.46,8.1,0.64,804.97,1512.2768,19.32,0.00803366429491057,2
"1807",1997-03-10,6.383,6.544,7.45,8.09,0.64,813.65,1528.6126,19,0.0108021229975887,2
"1808",1997-03-11,6.413,6.577,7.48,8.11,0.63,811.34,1524.2994,19.25,-0.00282164362638371,2
"1809",1997-03-12,6.44,6.61,7.48,8.12,0.64,804.26,1511.3481,19.61,-0.00849655914054691,2
"1810",1997-03-13,6.537,6.703,7.6,8.22,0.62,789.56,1484.019,19.79,-0.0180825979137433,2
"1811",1997-03-14,6.515,6.692,7.57,8.19,0.62,793.17,1490.8155,19.81,0.00457979311585628,2
"1812",1997-03-17,6.541,6.714,7.59,8.2,0.61,795.71,1495.6562,20.95,0.00324701480498423,2
"1813",1997-03-18,6.545,6.714,7.59,8.2,0.61,789.66,1484.311,21.26,-0.00758543306944469,2
"1814",1997-03-19,6.572,6.739,7.62,8.25,0.63,785.77,1477.02,21.74,-0.00491204336557496,2
"1815",1997-03-20,6.591,6.728,7.62,8.24,0.62,782.65,1471.233,21.22,-0.00391802412966651,2
"1816",1997-03-21,6.621,6.751,7.61,8.23,0.62,784.1,1473.9736,19.69,0.00186279127779222,2
"1817",1997-03-24,6.565,6.704,7.58,8.2,0.62,790.89,1486.7676,20.06,0.00867993836524607,2
"1818",1997-03-25,6.641,6.762,7.6,8.22,0.62,789.07,1483.4848,19.26,-0.00220801152782718,2
"1819",1997-03-26,6.645,6.778,7.62,8.23,0.61,790.5,1486.5284,18.32,0.00205165566913794,2
"1820",1997-03-27,6.767,6.909,7.71,8.32,0.61,773.88,1455.2914,20.5,-0.0210133893170153,2
"1821",1997-03-31,6.752,6.903,7.71,8.32,0.61,757.12,1423.774,22.14,-0.0216571059239409,2
"1822",1997-04-01,6.718,6.873,7.7,8.31,0.61,759.64,1428.5163,20.84,0.00333079547737219,2
"1823",1997-04-02,6.711,6.86,7.7,8.31,0.61,750.11,1410.8501,21.3,-0.012366817235477,2
"1824",1997-04-03,6.711,6.853,7.7,8.31,0.61,750.32,1411.2567,21.19,0.000288195039288581,2
"1825",1997-04-04,6.756,6.906,7.76,8.38,0.62,757.9,1425.5474,19.23,0.0101262229614216,2
"1826",1997-04-07,6.715,6.856,7.72,8.34,0.62,762.13,1433.5185,18.51,0.0055916064243111,2
"1827",1997-04-08,6.748,6.89,7.73,8.35,0.62,766.12,1441.4422,18.44,0.00552744872145009,2
"1828",1997-04-09,6.756,6.895,7.73,8.35,0.62,760.6,1431.1381,18.56,-0.00714846561312001,2
"1829",1997-04-10,6.771,6.906,7.74,8.35,0.61,758.34,1426.922,19.01,-0.00294597705141095,2
"1830",1997-04-11,6.843,6.968,7.8,8.4,0.6,737.65,1388.0876,19.76,-0.0272155030197866,2
"1831",1997-04-14,6.858,6.975,7.8,8.4,0.6,743.73,1399.5311,19.09,0.00824407623841597,2
"1832",1997-04-15,6.756,6.873,7.72,8.33,0.61,754.72,1420.2118,18.25,0.0147768777699903,2
"1833",1997-04-16,6.779,6.886,7.73,8.34,0.61,763.53,1436.8901,17.64,0.0117435300847381,2
"1834",1997-04-17,6.729,6.846,7.69,8.31,0.62,761.77,1433.6304,18.71,-0.0022685799004392,2
"1835",1997-04-18,6.707,6.825,7.7,8.32,0.62,766.34,1442.231,18.75,0.00599917524070359,2
"1836",1997-04-21,6.748,6.866,7.74,8.35,0.61,760.37,1430.9984,20.1,-0.00778835013253775,2
"1837",1997-04-22,6.722,6.83,7.7,8.31,0.61,774.61,1457.7978,19.52,0.0187277637766752,2
"1838",1997-04-23,6.767,6.878,7.74,8.34,0.6,773.64,1456.0261,20.48,-0.00121532629559464,2
"1839",1997-04-24,6.827,6.931,7.76,8.36,0.6,771.18,1451.4212,20.83,-0.00316264935085988,2
"1840",1997-04-25,6.839,6.938,7.79,8.39,0.6,765.37,1440.4863,21.15,-0.00753392605812838,2
"1841",1997-04-28,6.797,6.908,7.78,8.38,0.6,772.96,1454.8966,21.34,0.0100037744197914,2
"1842",1997-04-29,6.633,6.758,7.64,8.26,0.62,794.05,1494.659,19.81,0.0273300521837772,2
"1843",1997-04-30,6.573,6.718,7.6,8.22,0.62,801.34,1508.6687,20.06,0.00937317475089625,2
"1844",1997-05-01,6.536,6.678,7.59,8.21,0.62,798.53,1503.5858,19.87,-0.00336912935225599,2
"1845",1997-05-02,6.51,6.644,7.59,8.21,0.62,812.97,1530.7798,17.51,0.0180860979134014,2
"1846",1997-05-05,6.524,6.649,7.57,8.18,0.61,830.24,1563.4001,20.13,0.0213095965860015,2
"1847",1997-05-06,6.547,6.66,7.53,8.16,0.63,827.76,1558.8571,20.85,-0.00290584604670303,2
"1848",1997-05-07,6.632,6.752,7.6,8.22,0.62,815.62,1536.2209,21.34,-0.0145210231264944,2
"1849",1997-05-08,6.599,6.73,7.56,8.18,0.62,820.26,1544.9946,21.26,0.00571122291071548,2
"1850",1997-05-09,6.52,6.669,7.54,8.17,0.63,824.78,1553.9273,20.11,0.00578170305579066,2
"1851",1997-05-12,6.505,6.66,7.53,8.16,0.63,837.66,1578.255,20.25,0.0156556230140239,2
"1852",1997-05-13,6.568,6.717,7.57,8.19,0.62,833.13,1569.9989,20.81,-0.00523115719576371,2
"1853",1997-05-14,6.516,6.666,7.55,8.17,0.62,836.04,1575.7096,21.09,0.00363739108352233,2
"1854",1997-05-15,6.508,6.66,7.54,8.15,0.61,841.88,1587.2052,19.91,0.00729550673550519,2
"1855",1997-05-16,6.545,6.719,7.56,8.17,0.61,829.75,1564.6206,21.57,-0.0142291620516365,2
"1856",1997-05-19,6.56,6.71,7.56,8.18,0.62,833.27,1571.2865,21.48,0.00426039386161729,2
"1857",1997-05-20,6.512,6.677,7.56,8.18,0.62,841.66,1587.2295,19.26,0.010146462787022,2
"1858",1997-05-21,6.56,6.725,7.61,8.23,0.62,839.35,1583.0421,19.28,-0.00263818181302705,2
"1859",1997-05-22,6.579,6.749,7.63,8.25,0.62,835.66,1576.1139,18.77,-0.00437651026463531,2
"1860",1997-05-23,6.582,6.74,7.64,8.25,0.61,847.03,1597.5833,18.08,0.0136217312720863,2
"1861",1997-05-27,6.627,6.791,7.69,8.29,0.6,849.71,1602.6528,19.36,0.00317323046629247,2
"1862",1997-05-28,6.642,6.793,7.67,8.28,0.61,847.21,1598.2132,19.28,-0.00277015707956218,2
"1863",1997-05-29,6.59,6.738,7.64,8.25,0.61,844.08,1592.548,19.02,-0.00354470855327682,2
"1864",1997-05-30,6.5,6.659,7.57,8.18,0.61,848.28,1600.5157,19.19,0.00500311450581077,2
"1865",1997-06-02,6.508,6.655,7.54,8.16,0.62,846.36,1596.9129,20.85,-0.00225102446667651,2
"1866",1997-06-03,6.467,6.616,7.52,8.14,0.62,845.48,1595.2788,20.01,-0.00102328686805648,2
"1867",1997-06-04,6.485,6.625,7.52,8.13,0.61,840.11,1585.5196,20.1,-0.00611755136468933,2
"1868",1997-06-05,6.478,6.612,7.52,8.14,0.62,843.43,1591.9872,20.36,0.00407916748553594,2
"1869",1997-06-06,6.37,6.486,7.43,8.06,0.63,858.01,1619.589,18.94,0.0173379534709826,2
"1870",1997-06-09,6.425,6.542,7.47,8.1,0.63,862.91,1628.8959,19.46,0.00574645789765184,2
"1871",1997-06-10,6.451,6.568,7.5,8.12,0.62,865.27,1633.3798,19.04,0.00275272348589001,2
"1872",1997-06-11,6.47,6.579,7.47,8.1,0.63,869.57,1641.7933,18.85,0.00515097590897115,2
"1873",1997-06-12,6.355,6.486,7.41,8.01,0.6,883.48,1668.4036,18.51,0.0162080695541881,2
"1874",1997-06-13,6.295,6.426,7.36,7.97,0.61,893.27,1686.9029,19.27,0.0110880245043825,2
"1875",1997-06-16,6.273,6.398,7.34,7.95,0.61,893.9,1688.1537,19.77,0.000741477176902136,2
"1876",1997-06-17,6.306,6.43,7.36,7.97,0.61,894.42,1689.1358,20.17,0.000581759824357193,2
"1877",1997-06-18,6.28,6.392,7.33,7.94,0.61,889.06,1679.0893,20.45,-0.00594771598589049,2
"1878",1997-06-19,6.283,6.392,7.33,7.94,0.61,897.99,1696.0059,20.1,0.0100748661789459,2
"1879",1997-06-20,6.268,6.374,7.28,7.89,0.61,898.7,1697.3513,20.2,0.000793275542260747,2
"1880",1997-06-23,6.312,6.421,7.33,7.94,0.61,878.62,1659.4542,21.19,-0.022327198853885,2
"1881",1997-06-24,6.297,6.406,7.33,7.93,0.6,896.34,1692.9221,20.74,0.0201680166888608,2
"1882",1997-06-25,6.323,6.445,7.37,7.96,0.59,888.99,1679.1054,21.5,-0.00816145054754739,2
"1883",1997-06-26,6.354,6.49,7.41,8,0.59,883.68,1669.439,21.82,-0.00575687505977876,2
